ID,Lat,Long,PC1,PC2,PC3
1860,57.63,18.28,-0.0440938,0.0240768,0.00477278
2236,48.858472,3.995887,0.0745997,0.0451552,0.013591
63,63.44,11.22,-0.0309727,0.0112371,0.0167381
1633,53.919396,-0.766635,-0.0206426,0.00616995,0.0211959
1793,54.00684,-8.202308,-0.0260834,0.0045375,0.0176058
1423,47.725107,20.086185,-0.00721864,0.0249326,-0.00326592
14,41.828485,12.546967,0.0502706,-0.0468918,-0.0316463
948,47.24207,21.19861,-0.0926417,-0.0366482,-0.00642304
1110,41.511313,14.062217,0.0380419,0.0105303,0.00760343
1690,54.633379,-1.2958826,-0.0228511,0.00882261,0.0167427
123,54.3955,-1.614,0.00979057,-0.00545944,-0.00102728
700,41.97,12.51,0.0320529,-0.00852654,-0.00876253
1816,43.17,17.26,0.0203564,-0.00990095,0.00219403
1012,40.42,-3.7,0.0173186,0.00539001,0.00552133
1417,49.19,-0.38,0.0863004,0.0336739,0.0132694
1036,68.34,15.66,-0.0296154,0.0111622,0.0180517
1776,37.95,14.083333,0.0820225,0.00366987,-0.00793112
2159,37.952759,-1.508,0.0467168,0.0372569,0.0152168
1976,40.8716,43.8445,-0.00114217,-0.0611368,-0.0314526
387,49.96666667,44.66666667,-0.103273,-0.0470172,0.00706518
1951,53.919396,-0.766635,-0.0207646,0.0127602,0.0192132
860,47.808164,18.218719,0.00475969,-0.0018227,-0.0063728
1679,40.42,-3.7,0.0171081,0.00386631,0.00488315
495,52.346588,0.031827553,-0.0179703,0.017032,0.0218008
2058,47.7467,22.395,0.0899112,0.0107322,-0.00629466
868,47.269,39.335,-0.0564547,-0.0425079,-0.00100541
2317,41.7552257,12.2948926,0.0350905,-0.0279703,-0.0171015
134,37.5353,12.2637,0.0550982,-0.0303086,-0.0213893
2340,48.241109,15.701654,-0.0305929,0.0139216,0.0253162
2313,52.6059,52.170523,-0.159732,0.0155685,-0.040513
1644,53.21728,6.565521,-0.0220275,0.00681485,0.0208299
679,40.42,-3.7,0.0139816,0.0135785,0.00907454
2385,43.35141,16.461788,0.0969516,0.00388295,-0.00379627
61,54.058617,-8.382059,0.0659379,0.0455173,0.00864538
1155,50.07615,14.860989,0.0680715,0.0406637,-0.000687293
816,45.301785,27.966771,-0.11149,0.129315,-0.085246
2275,47.674394,17.630908,0.0134811,0.000113905,0.00426272
2151,47.866359,21.119936,0.00419879,-0.00161618,-0.00363442
809,50.96,17.02,-0.0335643,0.0100808,0.0129719
1455,39.957373,15.816924,0.0407172,0.00083936,0.00611641
2335,53.919396,-0.766635,-0.022641,0.0110039,0.0180817
877,40.91666,44.5,-0.000844779,-0.0690064,-0.0402153
1173,46.875901,17.96734,0.00877096,0.00717418,0.0142722
2375,45.993,18.58127,-0.0193385,-0.017042,0.000735485
1441,48.272612,17.412782,-0.051693,0.00408863,0.0125378
347,44.12839,15.502731,0.102472,0.00667531,-0.00577638
1665,40.42,-3.7,0.010775,0.00623828,0.00932916
1438,46.875901,17.96734,0.0481608,-0.0134092,-0.00604513
2425,37.005,45.459,0.00354168,-0.0775447,-0.0372792
1331,44.732,21.234,0.0432986,-0.0351011,-0.0198868
66,47.250339,21.698932,0.0981482,-0.000443864,-0.00519045
2064,59.4403,25.1349,-0.0622316,0.0297269,-0.000540883
2365,37.885,12.475,0.0506768,-0.035844,-0.0220479
1224,48.283311,18.085484,0.0938821,0.0106806,-0.00592674
146,50.533635,13.61765,-0.028159,0.0140623,0.0209353
2361,51.861211,-1.883011,0.0735529,0.0484836,0.0107525
1808,50.19,14.158,-0.0218254,0.00461554,0.00735168
956,58.74,-2.916,0.0634857,0.0578993,0.010484
926,38.11,13.34,0.0535102,-0.0200965,-0.0103281
2168,47.222543,39.718732,-0.0648754,-0.0454001,0.00392155
1833,40.416667,45.2,-0.00183506,-0.059037,-0.0330124
1302,53.23,58.4,-0.0551897,-0.00515084,0.00990244
893,46.28333333,17.85,0.00220059,-0.00257162,0.00273642
125,47.395,40.168061,-0.103486,-0.0365656,-0.0021131
235,63.58,27.03,-0.0484582,0.00998794,0.0186401
1865,50.84,4.34,-0.0179216,0.00698277,0.0166098
67,43.2482,-5.9449,0.0184936,0.0298655,0.0146959
944,45.46666667,11.18333333,0.0342442,0.0105333,0.00429259
22,58.535,15.046,-0.124806,0.122213,-0.0628059
1533,40.416667,45.2,-0.000815798,-0.0653706,-0.0348102
1172,40.80611,14.3475,0.0212642,-0.0133405,-0.00888364
2367,40.377222,43.938333,-0.00492853,-0.0647042,-0.031398
666,41.828485,12.546967,0.0460553,-0.0504876,-0.0269147
1818,63.58,27.03,-0.0524789,0.00648266,0.022714
2186,40.626667,8.323056,0.0457725,0.00929171,0.00735465
16,47.440674,19.040732,0.0262602,0.00655297,0.000237268
1882,40.615278,15.058611,0.0823516,0.0274459,0.00191268
284,42.1961852,12.3253177,0.0342348,-0.0349552,-0.0177544
1199,40.91666,44.5,-0.0106371,-0.0649127,-0.0333646
976,47.533548,-3.145777,0.0630238,0.0536603,0.0136581
1025,53.63968889,50.66431389,-0.104533,-0.0382892,-0.00101491
363,52.564022,-0.179454,-0.022443,0.0104312,0.0175659
515,37.983,-1.1166,0.0260331,-0.00579089,-0.00309182
1106,45.5,28.11,-0.0934324,-0.0349381,-0.00137643
343,42.566929,12.234101,0.0335945,-0.0151721,-0.00653575
226,51.274623,1.079921,-0.018275,0.0132368,0.0145192
987,45.4482,17.6388,0.0911918,0.0141313,-0.00273382
1507,47.383224,19.020252,0.0725959,0.0414376,0.00567447
1826,37.0337,-7.9534,0.0243734,-0.0103397,-0.00298531
1241,43.0866,-2.2154,0.0595267,0.0617056,0.0112452
384,45.335618,19.060547,0.0881169,0.00437749,-0.00114102
2276,54.87,10.72,-0.0227722,0.00700722,0.019789
757,40.416667,45.2,0.0323274,-0.0641984,-0.040466
1069,40.516618,44.933321,-0.00577409,-0.0660066,-0.0298604
954,37.79,41.01,0.0381522,-0.0605374,-0.043666
1760,47.20943056,20.26306944,-0.0202077,0.0119213,0.00856714
2296,40.833333,43.916667,0.0170492,-0.067885,-0.0353756
1086,48.732577,7.049027,0.0519706,-0.0399901,-0.0255443
1783,47.7419,45.7152,-0.0552212,-0.0442921,0.00557101
2046,51.329195,1.3693088,-0.0271865,0.0112727,0.0205214
1836,40.783333,8.471667,0.0813575,0.0361541,0.0108827
2477,38.745044,-9.21522,0.0671802,0.0530308,0.0134088
917,50.84,4.34,-0.0156113,0.0115928,0.0165492
993,40.91666,44.5,0.0023493,-0.0643945,-0.0353755
481,48.579752,16.46931,0.0962674,0.00829572,-0.00839961
129,56.2833,25.1333,-0.124079,0.137764,-0.0569106
1750,50.07884,14.280243,0.0656998,0.0401827,-0.0032025
2478,43.48,11.12,0.0258903,-0.0136015,-0.00317636
672,40.15118,44.44316667,0.00253617,-0.0681503,-0.0414129
1432,50.67,-2.47,-0.0227427,0.0073696,0.019799
1390,37.952759,-1.508,0.0371938,0.037618,0.0153697
1207,54.170989,-0.605739,-0.0317554,0.00706969,0.0236464
1499,54.09468889,-0.281613889,-0.0225148,0.00879454,0.0211138
1537,45.341873,16.093509,0.0210223,-0.00869679,-0.00284123
1973,54.969329,-1.610672,-0.0228557,0.0131179,0.0159871
1270,53.919396,-0.766635,-0.0310193,0.0117778,0.0213063
1582,40.493061,45.362042,-0.0041882,-0.0655883,-0.0333619
216,37.24,-4.24,0.0708684,0.0462009,0.0136153
822,40.3037,29.6085,0.105672,-0.00636929,-0.00910205
814,52.453,55.16,-0.0467436,-0.0087781,0.0158546
544,46.252637,20.14378,-0.0464192,-0.0462937,0.0141346
19,40.341556,15.899064,0.029144,0.0152566,0.00558893
1181,40.87258,14.31451,0.0373368,-0.0444543,-0.0250241
1216,46.316445,20.226718,-0.0567434,-0.0480629,0.00870228
2281,50.84,4.34,-0.0251681,0.01352,0.0185805
1114,37.005,45.459,0.0223028,-0.0712134,-0.040011
1466,50.19,14.158,-0.0281231,0.00621368,0.00863971
1388,63.58,27.03,-0.0497288,0.00434279,0.0228506
2372,51.323295,0.73696,-0.0180429,0.00678572,0.0151779
502,40.42,-3.7,0.0129618,0.00627818,0.0104775
1049,48.412856,18.074594,-0.0555203,0.00565943,0.00808264
1359,45.003631,13.900197,0.044144,-0.000805116,0.00218744
91,47.395,40.168061,-0.0605837,-0.00788701,0.00542987
39,50.6,21.7,0.057883,0.0467422,0.00388877
726,58.96498,-3.2717,-0.0276029,0.0101325,0.0201098
1771,54.969329,-1.610672,-0.0100333,0.00607585,0.0143367
2097,37.005,45.459,0.001547,-0.0822594,-0.0443105
2356,51.3603,1.3405,-0.0327399,0.0120622,0.0207552
1866,46.0136,45.1836,-0.058441,-0.0442751,0.0026999
399,41.708333,-6.927778,0.0671157,0.0450897,0.0117008
807,42.566929,12.234101,0.0420345,-0.0367765,-0.0234332
749,47.233333,39.7,-0.0638081,-0.090438,0.0297162
1245,41.9060311,12.4742324,-0.0170829,0.0133418,0.0134301
1948,48.412856,18.074594,-0.0443114,-0.000304108,0.0151339
217,50.846122,6.357818,-0.000123717,0.00302075,0.00516288
2189,46.1053,44.3609,-0.0561364,-0.0415222,0.005377
1839,47.74437,7.39683,-0.00457901,0.0135416,0.0129672
501,41.904984,14.837009,0.0350274,0.00758685,0.00778647
1262,49.875029,53.412677,-0.067351,-0.0468636,0.00891183
957,43.48,11.12,0.0225408,-0.0127601,-0.00443216
1238,43.016667,44.65,-0.0106763,-0.0660162,-0.0194963
2172,43.16089,25.88341,0.0775008,0.00562565,-0.0117286
2298,50.511285,13.767871,-0.0132041,0.0181319,0.00844935
1267,50.410265,14.074597,-0.0600922,-0.0185846,0.010351
1769,43.48,11.12,0.0265259,-0.0117297,-0.00010763
406,47.846464,21.149429,0.0841456,0.0179429,-0.00987062
922,55.56,11.25,-0.00470956,0.000822313,0.0131987
1893,45.17,46.84,-0.0724269,-0.0847534,0.0388837
98,44.241527,9.988464,0.0546996,-0.0514003,-0.0374705
1623,50.918,16.957,-0.0465786,0.00580923,0.0104557
1454,40.336944,45.105556,-0.0107087,-0.0661049,-0.0319701
2,51.82,10.91,-0.0369264,0.00827449,0.0136438
2176,47.269,39.335,-0.0615964,-0.0373358,0.00391225
447,41.95,12.57,0.037895,-0.0438755,-0.0259451
538,49.992004,15.776861,-0.0326958,0.000177881,0.0104449
791,39.87,9.2356,0.0773601,0.0367662,0.0102089
919,53.21728,6.565521,-0.0258169,0.00959602,0.0228717
1221,37.00786335,45.16575874,0.0250925,-0.0676645,-0.0393795
1955,47.5,19.1,-0.0207923,0.0067463,0.0101633
379,59.22,9.59,-0.0360635,0.0142828,0.0183028
3,45.845833,28.194722,-0.0425288,-0.0414138,0.00419017
2332,37.9827,-1.1322,0.0186134,0.000265876,0.000175798
354,40.775258,14.586258,0.0352715,0.00528259,0.00472941
1274,47.688333,17.298056,0.00753199,0.0132298,0.00972448
591,50.84,4.34,-0.0164201,0.00645605,0.0133606
1416,52.18,0.14,-0.0150304,0.0125865,0.0124175
2437,42.108562,20.502136,0.0313056,-0.0193914,-0.00867285
434,57.63,18.28,-0.0106112,-0.00205765,0.0087727
219,42.33333333,-3.5,0.0673634,0.0549953,0.0115689
1986,49.366767,30.776149,-0.0269872,0.0082602,-0.00150839
376,55.684,54.32,-0.0856773,-0.0506235,0.0288104
2467,48.283311,18.085484,0.0967843,0.0116467,-0.00278202
1716,48.148196,21.267841,-0.0174474,0.0246062,-0.00354641
12,44.595139,22.679086,0.112903,-0.000361462,0.000968383
1608,37.608431,13.834838,0.0683223,-0.00178933,-0.00409272
725,37.3,28.03,0.0349696,-0.0364335,-0.0178126
1918,63.58,27.03,-0.0490594,0.00901774,0.0244406
650,40.775258,14.586258,0.0330628,0.00758355,0.00805066
1664,40.395458,15.595089,0.0317827,-0.00303444,0.00544395
1056,43.21817,2.4127,0.0706599,0.0391031,0.00596362
1427,48.31966,10.89153,-0.0416162,0.00312769,0.0203591
648,43.38,-4.57,0.0136388,0.0293193,0.0157608
190,53.079803,-1.640942,0.0684809,0.0495104,0.00884957
921,41.85,44.71666667,0.0197167,-0.0731418,-0.0389322
1727,52.34,0.03,-0.0368956,0.00593012,0.0179539
296,50.365945,14.446606,-0.0379472,-0.00255399,0.0116654
1692,51.376994,10.83374,-0.00695849,0.00091194,0.0151498
2486,51.918,5.451,-0.0329371,0.00659224,0.0196001
402,51.74585,-1.416236,-0.0193874,0.00965441,0.0194477
522,43.48,11.12,0.0255433,-0.0192885,-0.00406358
77,51.313891,-2.885217,-0.0187923,0.0114432,0.0208428
593,48.412856,18.074594,-0.0446664,-0.000872895,0.0113562
1368,61.0,40.0,-0.0426234,-0.000591145,0.0108378
1987,50.862516,-0.121506,-0.052819,-0.00804924,0.0126208
1202,37.416067,-4.479687,0.0435705,-0.0300226,-0.0228071
730,51.329195,1.3693088,-0.0245772,0.0101575,0.0192413
2022,48.579752,16.46931,0.0995312,0.0094507,-0.0070798
511,38.745044,-9.21522,0.0709926,0.0476448,0.0136401
1380,42.63,-2.7,0.0536353,0.0628532,0.0094007
1192,40.416667,45.2,-0.00713861,-0.0620189,-0.0360884
2070,46.22,20.199,0.0169018,0.00357422,0.000362687
635,45.068212,13.70839,0.0113115,-0.00486107,0.00918921
1844,53.724167,-0.538889,-0.0207879,0.00853813,0.020202
818,47.97,3.56,0.0864243,0.0401722,0.0151436
1959,53.24903,49.91273,-0.0500007,-0.0350757,0.0184138
259,63.58,27.03,-0.0567861,0.00414202,0.0216481
2392,46.684646,17.382606,-0.0119218,0.0497148,-0.0172467
1522,54.170989,-0.605739,-0.0116125,0.0119426,0.014476
2011,48.186427,17.253727,-0.0544652,-0.0045999,0.0139095
1855,40.592068,8.583258,0.0818582,0.0414788,0.0130103
2407,53.138261,50.666411,-0.0981918,-0.0463041,0.0102034
1639,47.866359,21.119936,0.0793787,0.0225207,-0.0136071
1503,37.952759,-1.508,0.0357941,0.0357229,0.0118824
110,47.520669,17.01452,-0.0171123,-0.0289846,0.0093006
1910,38.57245,-7.9074,0.0382929,-0.0292896,-0.0181195
2409,63.58,27.03,-0.0478322,0.0162292,0.0200162
1393,47.395,40.168061,-0.0950662,-0.0279724,-0.00949582
1124,48.347573,15.706972,-0.0108521,0.0120704,0.0107283
1295,55.635879,12.241361,-0.0305298,0.0148862,0.017778
444,45.665,10.745278,0.0832411,0.0282053,0.00294268
2214,41.9179937,12.4912439,0.0415342,-0.0399399,-0.0233369
270,42.283004,13.624005,0.0348493,-0.0271155,-0.0146317
588,45.029106,11.656131,0.0181428,0.0146169,-5.55566e-05
2308,58.5033,22.7425,-0.0473161,0.0212965,0.0147157
2125,48.412856,18.074594,-0.0473256,-0.00385135,0.00761458
980,53.919396,-0.766635,-0.0245706,0.00897407,0.0201146
452,44.53368,22.05032,-0.0985371,0.172701,-0.0679541
1638,41.2916,1.0638,0.0270526,0.0322144,0.0142008
627,63.58,27.03,-0.0444797,0.00768598,0.021959
2148,51.74585,-1.416236,-0.0200501,0.0111331,0.0210213
561,48.412856,18.074594,-0.0454879,0.00383815,0.0111912
2248,50.2,21.4,0.0561936,0.0412434,0.00918996
1200,37.3,28.03,0.05244,-0.0479899,-0.0297444
1051,47.935583,20.818703,-0.0181985,0.0125487,0.0127078
244,54.170989,-0.605739,-0.0337912,0.0100492,0.0184723
1166,46.444407,42.687788,-0.0955256,-0.0481063,-0.000676246
863,54.82128,49.11835,-0.062535,-0.0543033,0.0184236
1235,40.416667,45.2,-0.0106618,-0.0653695,-0.0344815
2342,52.733563,5.096183,-0.0453655,0.00223736,0.0134645
2049,46.13711,14.992415,0.01512,0.0157659,-0.000252865
243,44.55,22.02,-0.0921917,0.168884,-0.063442
1147,36.433,-5.133,0.0231813,-0.0215884,-0.00813628
1506,51.289876,-1.807234,-0.0489865,-0.000329197,0.0140499
1663,51.99528333,53.85505278,-0.069507,-0.0455674,0.0121266
1065,45.287927,18.804124,0.0133974,-0.00283957,0.00494071
626,54.05587222,-0.307591667,-0.0186057,0.012128,0.0206233
637,50.033343,15.168084,-0.075214,-0.0205098,0.0110601
1151,40.87258,14.31451,0.0454137,-0.0445697,-0.0268299
1371,47.866493,21.116581,0.0683053,0.0331744,-0.0119199
573,42.283004,13.624005,0.0432723,-0.0388409,-0.0259113
1347,46.230841,-0.793063,0.0786849,0.0394822,0.0161914
1081,54.00684,-8.202308,-0.0228335,0.00713788,0.0165222
410,47.222543,39.718732,-0.0534285,-0.0449771,0.000707271
1967,48.691,13.016,-0.0514936,-0.00389739,0.00548707
79,40.775258,14.586258,0.0355161,0.00481337,0.0100429
206,56.2833,25.1333,-0.161527,0.0377646,-0.0386145
1093,47.7467,22.395,0.0794911,0.0269471,-0.00898178
117,41.203741,15.564056,0.0300327,-0.00696657,0.00280076
992,48.329074,21.83274,-0.0131926,0.0261375,-0.00196738
1668,53.08561111,49.46591111,-0.161121,0.00533382,-0.035915
390,47.269,39.335,-0.0569628,-0.045604,0.00525676
1398,49.49,58.51,-0.140009,-0.0643605,-0.00897832
308,47.674394,17.630908,0.00864517,0.0172172,0.00260955
414,46.20487,18.7004,0.098426,-0.0018168,-0.00851374
994,48.186427,17.253727,-0.0513493,0.0006125,0.00852372
1909,46.61666667,10.86666667,-0.0120206,0.00996616,0.0132283
1099,43.9672237,16.4326708,0.0175823,-0.00660838,0.00312699
643,50.78083,5.46472,-0.0183598,0.00721474,0.011186
1550,41.643977,1.147374,0.0339612,-0.0395072,-0.0231087
1293,37.983,-1.1166,0.0244049,-0.00998381,-0.00900861
167,40.52027778,44.93083333,0.000903794,-0.0665246,-0.0383495
605,48.579752,16.46931,0.0958492,0.00947764,-0.00547658
528,40.91666,44.5,-0.00325442,-0.0688306,-0.0365806
2496,50.84,4.34,-0.0117625,0.0103284,0.0115575
1373,47.48641,18.66366,0.0470863,-0.0178346,-0.00553059
437,41.828485,12.546967,0.042064,-0.0318039,-0.0211226
246,47.11,31.76,-0.073756,-0.013574,0.00621504
13,47.62094,19.04494,0.0810282,0.018159,-0.00486077
685,45.55101,18.746617,0.102712,0.00147352,-0.00427655
1299,50.119278,14.267059,-0.0381079,0.000866897,0.0118544
563,55.58,54.08,-0.0743433,-0.0452015,0.0188605
1635,47.866359,21.119936,0.0833705,0.0224208,-0.00797909
2105,50.054385,14.363387,-0.0516181,0.00453454,0.00140799
1806,54.53,-2.16,-0.0146255,0.00464915,0.0173209
2184,54.969329,-1.610672,-0.0162583,0.00937088,0.0163728
2120,45.301785,27.966771,-0.106875,0.126136,-0.0783441
2261,42.4,-3.75,0.0570124,0.0510616,0.012736
1823,40.806111,14.3475,0.0522458,-0.0434655,-0.0286324
1363,63.58,27.03,-0.0508183,0.0058076,0.0208318
2461,48.75563,7.59958,0.0929144,0.00523127,-0.0010005
804,50.850879,-0.14475,-0.0176861,0.00904724,0.0155486
2321,36.23778,36.38472,-0.0316376,-0.100173,-0.0464911
2325,52.17,0.14,-0.0209777,0.0108388,0.0131262
2353,37.608431,13.834838,0.0566218,0.00011331,-0.00142089
1977,45.888056,20.166667,0.00107948,0.0122259,0.00631881
365,46.452491,-0.702906,0.0627592,0.0563503,0.0126531
2230,37.908,13.478,0.0783697,0.0155249,0.0043518
1059,48.317816,18.049592,0.0974153,0.00808923,-0.00381106
547,40.775258,14.586258,0.0395622,0.0113842,0.00876208
291,43.48,11.12,0.0257143,-0.00875682,-0.000600025
497,48.91422,33.76493,-0.0704908,0.0747382,-0.0389332
149,50.0504153,14.3667267,-0.0514998,-0.00122493,0.0123419
1748,41.511313,14.062217,0.0291917,0.00981255,0.00624802
581,41.58,21.87,0.0500887,-0.0184237,-0.00835747
692,43.7223961,13.0338971,0.0822763,0.0143627,-0.00744338
1685,37.199005,-8.587977,0.0345845,0.0330383,0.0132122
1876,47.533548,-3.145777,0.0638178,0.0575617,0.015175
184,45.5,28.11,-0.0932387,-0.0452101,0.00256186
832,40.42,-3.7,0.0138668,0.00431847,0.00715353
520,47.866493,21.116581,0.0930657,0.0118688,-0.0070125
1493,37.952759,-1.508,0.0363364,0.0348282,0.0175069
494,37.005,45.459,0.0211,-0.0660114,-0.0407437
778,37.005,45.459,0.0055256,-0.0761606,-0.0418865
1602,51.0128,-2.3152,-0.0237203,0.0101245,0.017049
902,50.410265,14.074597,-0.0599381,-0.0109965,0.0117822
1890,43.48,11.12,0.0241063,-0.0154203,-0.00599441
1851,50.78083,5.46472,-0.0165937,0.0116331,0.0148241
490,48.347573,15.706972,0.012885,0.0176148,0.00448799
161,50.07884,14.280243,0.00260276,0.014129,0.00849749
2054,50.84,4.34,-0.0140312,0.00312843,0.0183554
909,43.53,5.27,0.0126214,0.0200133,0.0171948
44,40.789722,8.591389,0.0542115,0.0152148,0.00538005
462,56.852,24.272,-0.0600366,0.0301062,0.00194673
1881,42.1333,3.1083,0.0561751,-0.0237605,-0.0109844
524,58.38,13.65,-0.016571,0.00930096,0.00979861
394,40.783,43.95,0.0171055,-0.0859403,-0.0468572
2448,40.775258,14.586258,0.0381954,-0.00288475,0.00625592
1255,46.28333333,17.85,-0.0239824,0.00947303,0.00268862
361,47.48093333,39.90808333,-0.0694482,-0.0413,0.0110381
1741,51.140932,-1.598337,-0.0203452,0.0113677,0.0145851
2436,45.319997,28.411989,0.023563,-0.0129859,-0.00368135
52,43.400277,13.556154,0.0325053,0.011614,0.00739864
2310,53.08561111,49.46591111,-0.151269,-0.0159483,-0.0253676
834,52.18,0.14,-0.0217606,0.0119503,0.0151703
2381,41.8964977,12.4718662,0.028955,-0.0204074,-0.00880171
1790,47.254147,21.610127,0.103704,0.00157208,0.000699116
894,49.992004,15.776861,-0.0355222,0.00670721,0.0113507
2334,55.975016,-3.300063,-0.0247001,0.00658172,0.0222079
2165,54.00684,-8.202308,-0.0211323,0.00922367,0.0213877
2175,47.97,3.56,0.0811114,0.0340037,0.0124239
1631,40.806111,14.3475,0.0283428,-0.0370925,-0.0192098
574,52.61,18.9,-0.0928781,0.169188,-0.0575909
933,45.338156,18.845028,0.0151151,-0.0141497,-0.0103842
227,41.693811,16.060871,0.0231311,-0.00362872,0.00420375
1459,50.983333,11.033333,0.0132301,-0.0251547,-0.012156
325,47.222543,39.718732,-0.0357433,0.00501658,0.00178258
1047,50.410265,14.074597,0.00363375,0.0149795,0.0159979
393,41.8964977,12.4718662,0.0304869,-0.0116913,-0.00600901
1179,43.48,11.12,0.0290394,-0.0142166,-0.0032129
618,58.2186,26.1125,-0.0602744,0.0223375,0.00725266
2025,37.972296,13.824736,0.0570817,-0.0464582,-0.0284999
132,48.732577,7.049027,-0.00304634,0.0103985,0.0149068
835,41.734986,14.034655,0.0335568,0.011025,0.00874984
2284,63.58,27.03,-0.0503523,0.00779181,0.0221476
2432,55.33,8.76,-0.0203193,0.00792836,0.0158412
2489,48.22281,10.84499,-0.0108877,0.0137823,0.0141047
2250,53.984257,-2.104423,-0.0298281,0.00869329,0.0187501
532,50.846122,6.357818,0.01321,-0.00106631,0.0101361
504,53.958333,-1.080278,-0.0199367,0.0111021,0.0167052
1944,37.416067,-4.479687,0.0419833,-0.0419132,-0.0255807
293,47.383224,19.020252,-0.0646167,-0.0245345,0.00208379
205,37.416067,-4.479687,0.0498628,-0.0384303,-0.0267703
907,41.6877312,13.0864953,0.0271157,-0.0230433,-0.0133105
431,46.12,48.1,-0.0569973,-0.0819798,0.0258121
1096,50.84,4.34,-0.0142109,0.0111699,0.0233495
2152,54.058617,-8.382059,0.0712664,0.050865,0.0146366
1495,55.58,54.08,-0.0813961,-0.0509467,0.0258134
2326,39.2338,-8.6875,0.025428,-0.000772045,-0.00739294
2156,53.95309,1.075105,-0.0213428,0.0112637,0.022136
2234,42.281468,13.771914,0.0252399,-0.0189213,-0.0117527
2274,52.81474,8.192343,-0.0281823,0.00620776,0.0154792
156,41.8336869,12.468561,0.029596,-0.0629367,-0.0419196
1208,58.17,22.25,-0.032522,0.0143121,0.0230742
2288,48.272612,17.412782,-0.00347448,-0.00455201,-0.0017275
675,48.46,7.48,0.0611768,0.0493777,0.00854169
727,43.48,11.12,0.0201423,-0.0136885,-0.00438117
2257,40.42,-3.7,0.0198449,0.00476094,0.00913568
1966,40.158534,15.157976,0.0372213,-0.0424998,-0.0194868
2399,50.170137,20.579034,0.0576311,0.0474869,0.00653712
2268,53.919396,-0.766635,-0.0308667,0.0166066,0.0160622
1327,38.865,46.199,0.0196298,-0.0668568,-0.0375669
2406,51.147052,-1.812529,-0.0466146,-0.000437933,0.0197857
1504,51.537627,-4.211801,-0.028634,0.00759369,0.0146535
1560,54.00684,-8.202308,-0.0204525,0.00836304,0.0194036
1268,58.0594,26.4961,-0.0451598,0.0132765,0.00848251
1436,59.066726,28.804852,-0.053223,-0.00133542,0.00863803
433,44.8520052,15.4199444,-0.008002,-5.05257e-05,-0.00142004
1313,51.3603,1.3405,-0.0185434,0.0106262,0.0167264
2439,41.904984,14.837009,0.0329575,-0.0388965,-0.0223942
659,54.170989,-0.605739,-0.0236218,0.00631413,0.0163177
621,49.992004,15.776861,-0.0397408,0.0029995,0.00924026
1795,40.833333,43.916667,0.0235229,-0.0680026,-0.037859
289,42.0168382,12.1004147,0.0368838,0.012737,0.00682771
1326,44.241527,9.988464,0.0444707,-0.0322465,-0.0223957
1729,37.885,12.475,0.0453982,-0.0124246,-0.0122023
2358,63.58,27.03,-0.0477868,0.00719059,0.0200311
1719,45.934722,20.404444,0.0157406,-0.0025324,-0.00164391
1887,37.00786335,45.16575874,0.0411816,-0.0680988,-0.0426301
1266,37.944444,14.006667,0.0716611,8.71297e-05,-0.00379423
898,46.770265,17.712626,0.0662939,0.0580447,0.00914881
1502,40.91666,44.5,-0.00119013,-0.0619751,-0.0343665
1627,47.222543,39.718732,-0.0376767,-0.0314385,-0.0205553
83,53.98635,49.55462,-0.0798789,-0.0568753,0.0193981
70,52.170279,0.105604,-0.0348455,0.0071564,0.0155543
1431,48.272612,17.412782,-0.063025,-0.00161871,0.00925195
1551,37.34,28.04,0.0441177,-0.0408805,-0.0255893
2305,41.96,13.54,0.0992058,-0.00159089,-0.0046763
1961,54.594544,-1.309398,-0.026871,0.0164418,0.0202364
1713,40.416667,45.2,-0.00386901,-0.0747752,-0.0357378
1482,46.8168806,1.684480556,0.0108258,0.0145575,0.00829952
580,40.42,-3.7,0.0152588,0.00374197,0.00691364
1992,47.808164,18.218719,0.0183053,-0.0145087,-0.00832277
1926,37.75191,32.864901,0.0863535,-0.00310066,-0.010561
1561,48.347573,15.706972,0.0738128,0.0254711,-0.000766225
120,40.019745,34.586129,0.0625913,-0.0494807,-0.0330813
1611,50.556196,13.763549,-0.00931475,0.00930916,0.0119319
665,46.230841,-0.793063,0.0769643,0.0451379,0.0138727
1501,37.005,45.459,0.0168189,-0.0755811,-0.0420689
329,48.143503,17.108387,0.00212869,-0.0102549,0.000186984
2449,42.281468,13.771914,0.027827,-0.0331286,-0.0229029
315,41.7478821,12.2594749,0.0378529,-0.0378459,-0.025247
449,46.15,-0.48,0.0726956,0.0404424,0.0121185
1596,51.3603,1.3405,-0.0121978,0.0134572,0.0178299
1344,41.15,15.08417,0.0169116,0.00836212,0.00673977
1297,50.84,4.34,-0.0135363,0.00546832,0.0129129
2142,44.257,5.019,0.0747814,0.0472686,0.0102896
351,54.53,-2.16,-0.0169417,0.0105857,0.0168999
1307,55.64089,58.29574,-0.0915488,-0.0696185,0.0355926
257,54.53,-2.16,-0.0182708,0.00859568,0.018591
423,43.530795,16.260044,0.0261031,-0.0248583,-0.0112023
1700,50.137677,14.273411,0.0553867,0.032628,-0.0037667
1853,50.846122,6.357818,0.00580367,-0.00865344,0.00317886
516,43.48,11.12,0.0211836,-0.014093,-0.00661871
2387,46.881616,17.750222,0.0288832,-0.000962688,0.0026789
2041,50.84,4.34,-0.0125052,0.00623226,0.014298
